alt,apps,batt_voltage,cg_accel_x,cg_accel_y,cg_accel_z,coolant_temp,epoch,fr_adc1,fr_adc2,fr_adc3,fr_adc4,gear,lambda,lat,lon,map,nanos,oil_pa,rpm,timestamp,tps
241427,133,133,108,65516,2461,3519,1731130718,791,677,572,1478,0,929,30.3863505,97.7243674,981,524736163,1149,0,1731130718,129
241484,139,133,108,65516,2461,3519,1731130718,791,680,572,1481,0,906,30.3863506,97.7243672,981,724736114,1147,0,1731130718,129
241514,140,133,108,65516,2461,3519,1731130718,790,678,572,1487,0,931,30.3863506,97.7243672,981,824736090,1146,0,1731130718,129
241542,132,133,108,65516,2461,3519,1731130718,792,681,573,1478,0,920,30.3863507,97.7243671,981,924736066,1146,0,1731130718,129
241567,138,133,108,65516,2461,3518,1731130719,793,680,573,1479,0,921,30.3863507,97.724367,980,24736041,1145,0,1731130719,129
241567,133,133,108,65516,2461,3518,1731130719,794,682,573,1474,0,932,30.3863507,97.724367,982,24736041,1144,0,1731130719,129
241595,139,133,108,65516,2461,3518,1731130719,794,682,573,1477,0,934,30.3863507,97.7243669,981,174736005,1147,0,1731130719,129
241629,138,133,108,65516,2461,3518,1731130719,792,680,573,1479,0,932,30.3863508,97.7243668,980,274735981,1149,0,1731130719,129
241656,139,133,108,65516,2461,3518,1731130719,791,680,572,1471,0,913,30.3863508,97.7243667,980,374735956,1146,0,1731130719,129
241722,134,133,108,65516,2461,3518,1731130719,794,681,573,1475,0,934,30.3863509,97.7243665,982,574735908,1146,0,1731130719,129
241757,132,133,108,65516,2461,3518,1731130719,796,685,574,1471,0,912,30.386351,97.7243665,981,674735884,1147,0,1731130719,129
241792,134,133,108,65516,2461,3517,1731130719,793,682,574,1478,0,935,30.386351,97.7243663,980,774735859,1148,0,1731130719,129
241822,140,133,108,65516,2461,3517,1731130719,795,683,574,1477,0,930,30.3863511,97.7243663,981,874735835,1148,0,1731130719,129
241851,132,133,108,65516,2461,3517,1731130719,793,680,573,1479,0,922,30.3863511,97.7243662,980,974735811,1150,0,1731130719,129
241888,133,133,108,65516,2461,3517,1731130720,788,676,572,1474,0,937,30.3863512,97.7243661,980,74735786,1148,0,1731130720,129
241921,139,133,108,65516,2461,3517,1731130720,792,681,572,1479,0,912,30.3863512,97.724366,980,174735762,1148,0,1731130720,129
241958,133,133,108,65516,2461,3517,1731130720,790,678,572,1473,0,935,30.3863512,97.7243659,981,274735738,1146,0,1731130720,129
241984,132,133,108,65516,2461,3516,1731130720,792,680,572,1486,0,919,30.3863513,97.7243658,981,374735713,1146,0,1731130720,129
242016,139,133,108,65516,2461,3516,1731130720,791,678,571,1474,0,939,30.3863513,97.7243657,980,474735689,1145,0,1731130720,129
242047,141,133,108,65516,2461,3516,1731130720,792,680,572,1483,0,917,30.3863514,97.7243657,982,574735665,1147,0,1731130720,129
242076,132,133,108,65516,2461,3516,1731130720,793,679,572,1474,0,939,30.3863514,97.7243656,982,674735640,1147,0,1731130720,129
242090,134,133,108,65516,2461,3516,1731130720,790,679,572,1476,0,939,30.3863514,97.7243655,981,774735616,1143,0,1731130720,129
242103,140,133,108,65516,2461,3516,1731130720,789,678,572,1473,0,924,30.3863513,97.7243654,981,874735592,1143,0,1731130720,129
242120,134,133,108,65516,2461,3516,1731130720,789,680,572,1474,0,941,30.3863514,97.7243653,982,974735568,1145,0,1731130720,129
242116,133,133,108,65516,2461,3516,1731130721,789,679,572,1477,0,916,30.3863514,97.7243652,980,74735544,1146,0,1731130721,129
242110,133,133,108,65516,2461,3516,1731130721,790,680,572,1475,0,941,30.3863513,97.7243651,980,174735520,1146,0,1731130721,129
242106,132,133,108,65516,2461,3515,1731130721,791,680,572,1474,0,917,30.3863513,97.724365,982,274735495,1146,0,1731130721,129
242134,132,133,108,65516,2461,3515,1731130721,789,676,572,1477,0,942,30.3863513,97.7243649,982,424735459,1147,0,1731130721,129
242148,140,133,108,65516,2461,3515,1731130721,796,686,574,1483,0,925,30.3863513,97.7243649,980,524735435,1149,0,1731130721,129
242156,142,133,108,65516,2461,3515,1731130721,793,683,573,1472,0,941,30.3863513,97.7243648,981,624735411,1147,0,1731130721,129
242171,134,133,108,65516,2461,3515,1731130721,792,678,572,1471,0,938,30.3863512,97.7243647,982,724735386,1149,0,1731130721,129
242191,141,133,108,65516,2461,3515,1731130721,792,681,573,1478,0,930,30.3863512,97.7243646,980,824735362,1149,0,1731130721,129
242213,134,133,108,65516,2461,3514,1731130721,791,682,573,1475,0,944,30.3863512,97.7243646,980,924735338,1150,0,1731130721,129
242231,136,133,108,65516,2461,3514,1731130722,791,677,572,1477,0,920,30.3863511,97.7243645,981,24735314,1148,0,1731130722,129
242254,133,133,108,65516,2461,3514,1731130722,791,679,572,1477,0,944,30.3863511,97.7243644,980,174735278,1149,0,1731130722,129
242274,136,133,108,65516,2461,3514,1731130722,787,678,571,1470,0,921,30.3863511,97.7243643,981,274735253,1148,0,1731130722,129
242289,136,133,108,65516,2461,3514,1731130722,790,677,572,1470,0,947,30.3863511,97.7243642,981,374735229,1149,0,1731130722,129
242310,134,133,108,65516,2461,3514,1731130722,791,679,573,1482,0,929,30.386351,97.7243641,981,474735205,1152,0,1731130722,129
242328,133,133,108,65516,2461,3514,1731130722,789,678,572,1476,0,923,30.386351,97.724364,980,574735181,1149,0,1731130722,129
242342,136,133,108,65516,2461,3514,1731130722,787,677,571,1474,0,945,30.386351,97.7243639,980,674735157,1149,0,1731130722,129
242352,134,133,108,65516,2461,3514,1731130722,793,681,572,1481,0,926,30.3863509,97.7243639,980,774735132,1149,0,1731130722,129
242390,135,133,108,65516,2461,3514,1731130722,792,681,572,1477,0,949,30.386351,97.7243638,981,874735108,1150,0,1731130722,129
242423,134,131,108,65516,2461,3513,1731130722,788,679,572,1475,0,933,30.386351,97.7243637,980,974735084,1148,0,1731130722,129
242459,132,131,108,65516,2461,3512,1731130723,792,681,573,1483,0,958,30.3863511,97.7243636,981,124735047,1145,0,1731130723,129
242495,137,131,108,65516,2461,3512,1731130723,786,676,572,1479,0,957,30.3863511,97.7243635,981,224735023,1148,0,1731130723,129
242514,126,131,108,65516,2461,3512,1731130723,792,681,573,1478,0,959,30.3863511,97.7243634,980,324734999,1146,0,1731130723,129
242531,213,131,108,65516,2461,3512,1731130723,789,678,572,1479,0,947,30.3863511,97.7243633,981,424734975,1150,0,1731130723,129
242546,234,131,108,65516,2461,3512,1731130723,788,678,572,1466,0,952,30.3863511,97.7243632,981,524734950,1151,0,1731130723,129
242581,323,130,108,65516,2461,3512,1731130723,791,678,571,1471,0,959,30.3863511,97.7243631,980,624734926,1150,0,1731130723,135
242616,395,130,108,65516,2461,3512,1731130723,789,678,571,1480,0,937,30.3863511,97.7243631,980,724734902,1147,0,1731130723,189
242655,396,130,108,65516,2461,3512,1731130723,785,676,571,1478,0,960,30.3863512,97.724363,982,824734878,1150,0,1731130723,208
242690,395,130,108,65516,2461,3512,1731130723,790,678,572,1471,0,937,30.3863512,97.7243629,980,924734853,1150,0,1731130723,211
242718,394,130,108,65516,2461,3512,1731130724,790,677,572,1468,0,961,30.3863512,97.7243628,980,24734829,1148,0,1731130724,212
242746,393,130,108,65516,2461,3512,1731130724,789,678,572,1476,0,956,30.3863512,97.7243628,980,174734793,1149,0,1731130724,212
242777,331,130,108,65516,2461,3512,1731130724,792,681,572,1477,0,962,30.3863513,97.7243627,982,274734769,1147,0,1731130724,208
242808,115,130,108,65516,2461,3512,1731130724,789,679,571,1476,0,952,30.3863513,97.7243627,980,374734744,1149,0,1731130724,142
242831,116,130,108,65516,2461,3512,1731130724,788,677,572,1475,0,954,30.3863513,97.7243626,981,474734720,1146,0,1731130724,132
242858,111,130,108,65516,2461,3511,1731130724,790,675,572,1466,0,963,30.3863513,97.7243626,981,574734696,1147,0,1731130724,131
242884,109,130,108,65516,2461,3511,1731130724,783,671,572,1468,0,939,30.3863512,97.7243626,980,674734672,1149,0,1731130724,131
242903,110,130,108,65516,2461,3511,1731130724,788,676,571,1471,0,964,30.3863513,97.7243626,981,774734647,1150,0,1731130724,131
242937,112,130,108,65516,2461,3511,1731130724,781,671,575,1470,0,941,30.3863513,97.7243625,982,924734611,1150,0,1731130724,131
242937,109,131,108,65516,2461,3511,1731130724,788,677,572,1475,0,955,30.3863513,97.7243625,981,924734611,1146,0,1731130724,131
242970,114,132,108,65516,2461,3511,1731130725,788,678,572,1478,0,946,30.3863513,97.7243625,980,74734575,1144,0,1731130725,131
242999,112,132,108,65516,2461,3510,1731130725,788,676,571,1472,0,957,30.3863513,97.7243624,980,224734539,1146,0,1731130725,131
243020,109,132,108,65516,2461,3510,1731130725,788,675,571,1469,0,949,30.3863513,97.7243623,982,374734502,1148,0,1731130725,131
243020,108,132,108,65516,2461,3510,1731130725,792,680,572,1471,0,945,30.3863513,97.7243623,981,374734502,1149,0,1731130725,131
243045,113,132,108,65516,2461,3510,1731130725,784,674,570,1475,0,959,30.3863514,97.7243623,979,474734478,1152,0,1731130725,131
243089,114,132,108,65516,2461,3510,1731130725,790,679,572,1477,0,934,30.3863514,97.7243622,982,574734454,1150,0,1731130725,131
243092,110,132,108,65516,2461,3510,1731130725,789,677,572,1473,0,959,30.3863514,97.7243621,981,724734418,1146,0,1731130725,131
243124,110,132,108,65516,2461,3510,1731130725,789,678,572,1477,0,942,30.3863514,97.7243619,981,824734394,1145,0,1731130725,131
243151,109,132,108,65516,2461,3509,1731130725,783,671,570,1473,0,961,30.3863514,97.7243618,981,924734370,1147,0,1731130725,131
243166,114,132,108,65516,2461,3509,1731130726,787,675,571,1473,0,959,30.3863513,97.7243617,981,24734345,1146,0,1731130726,131
243145,108,132,108,65516,2461,3509,1731130726,792,682,573,1476,0,961,30.3863513,97.7243616,980,174734309,1146,0,1731130726,131
243145,108,132,108,65516,2461,3509,1731130726,789,679,572,1478,0,957,30.3863513,97.7243616,980,174734309,1148,0,1731130726,131
243124,108,132,108,65516,2461,3509,1731130726,789,677,572,1472,0,946,30.3863512,97.7243616,982,324734273,1149,0,1731130726,131
243097,113,132,108,65516,2461,3509,1731130726,789,679,571,1474,0,962,30.3863512,97.7243615,982,424734249,1147,0,1731130726,131
243067,112,132,108,65516,2461,3509,1731130726,791,682,572,1475,0,939,30.3863511,97.7243615,979,574734213,1150,0,1731130726,131
243067,114,132,108,65516,2461,3509,1731130726,785,673,571,1467,0,963,30.3863511,97.7243615,981,574734213,1147,0,1731130726,131
243031,108,132,108,65516,2461,3508,1731130726,789,676,571,1472,0,947,30.386351,97.7243615,980,724734177,1148,0,1731130726,131
243039,109,132,108,65516,2461,3508,1731130726,789,675,571,1477,0,963,30.3863509,97.7243615,981,874734140,1148,0,1731130726,131
243039,115,132,108,65516,2461,3508,1731130726,786,676,571,1474,0,963,30.3863509,97.7243615,980,874734140,1146,0,1731130726,131
243050,114,132,108,65516,2461,3508,1731130727,788,677,571,1469,0,963,30.3863509,97.7243614,982,24734104,1148,0,1731130727,131
243062,109,132,108,65516,2461,3508,1731130727,787,675,571,1468,0,960,30.3863509,97.7243612,980,174734068,1146,0,1731130727,131
243073,113,132,108,65516,2461,3508,1731130727,786,674,571,1476,0,946,30.3863509,97.7243612,981,274734044,1147,0,1731130727,131
243096,114,132,108,65516,2461,3508,1731130727,788,676,571,1471,0,964,30.3863509,97.7243611,980,424734008,1147,0,1731130727,131
243128,108,132,108,65516,2461,3508,1731130727,794,685,574,1473,0,942,30.386351,97.724361,982,524733983,1148,0,1731130727,131
243154,115,132,108,65516,2461,3508,1731130727,787,678,572,1483,0,957,30.3863509,97.724361,980,624733959,1148,0,1731130727,131
243154,109,132,108,65516,2461,3507,1731130727,785,674,570,1472,0,954,30.3863509,97.7243609,980,774733923,1146,0,1731130727,131
243163,108,132,108,65516,2461,3507,1731130727,791,680,572,1471,0,960,30.3863508,97.7243608,981,874733899,1148,0,1731130727,131
243163,109,132,108,65516,2461,3507,1731130727,782,671,570,1475,0,965,30.3863508,97.7243608,980,874733899,1150,0,1731130727,131
243172,115,132,108,65516,2461,3507,1731130727,786,675,571,1471,0,949,30.3863508,97.7243607,980,974733875,1148,0,1731130727,131
243206,114,132,108,65516,2461,3506,1731130728,783,673,570,1474,0,966,30.3863509,97.7243607,982,124733839,1146,0,1731130728,131
243235,110,132,108,65516,2461,3506,1731130728,787,676,571,1475,0,947,30.3863509,97.7243606,982,224733814,1147,0,1731130728,131
243266,113,132,108,65516,2461,3506,1731130728,786,676,571,1471,0,969,30.3863509,97.7243605,980,374733778,1150,0,1731130728,131
243299,117,132,108,65516,2461,3506,1731130728,788,677,572,1477,0,945,30.3863508,97.7243605,980,524733742,1151,0,1731130728,131
243299,116,132,108,65516,2461,3506,1731130728,786,674,571,1473,0,969,30.3863508,97.7243605,982,524733742,1149,0,1731130728,131
243321,109,132,108,65516,2461,3506,1731130728,789,678,575,1481,0,957,30.3863508,97.7243605,980,674733706,1147,0,1731130728,131
243350,116,132,108,65516,2461,3506,1731130728,785,675,573,1484,0,964,30.3863508,97.7243604,980,824733669,1148,0,1731130728,131
243350,112,132,108,65516,2461,3506,1731130728,786,676,574,1482,0,970,30.3863508,97.7243604,982,824733669,1146,0,1731130728,131
243378,109,132,108,65516,2461,3506,1731130728,790,682,576,1483,0,949,30.3863508,97.7243603,982,974733633,1146,0,1731130728,131
243415,116,132,108,65516,2461,3506,1731130729,786,672,574,1479,0,970,30.3863508,97.7243602,980,124733597,1141,0,1731130729,131
243415,112,132,108,65516,2461,3506,1731130729,788,676,573,1483,0,953,30.3863508,97.7243602,981,124733597,1142,0,1731130729,131
243451,112,132,108,65516,2461,3505,1731130729,789,681,575,1473,0,971,30.3863508,97.7243601,982,274733561,1142,0,1731130729,131
243476,116,132,108,65516,2461,3505,1731130729,786,674,573,1478,0,947,30.3863509,97.72436,980,424733525,1143,0,1731130729,131
243476,119,132,108,65516,2461,3505,1731130729,784,676,574,1487,0,971,30.3863509,97.72436,981,424733525,1141,0,1731130729,131
243491,110,132,108,65516,2461,3505,1731130729,785,676,573,1477,0,955,30.3863508,97.7243599,982,574733488,1143,0,1731130729,131
243509,110,132,108,65516,2461,3505,1731130729,789,681,575,1475,0,964,30.3863508,97.7243599,980,674733464,1145,0,1731130729,131
243520,118,132,108,65516,2461,3505,1731130729,786,678,573,1482,0,973,30.3863508,97.7243598,980,824733428,1149,0,1731130729,131
243530,112,132,108,65516,2461,3505,1731130729,783,671,575,1480,0,949,30.3863508,97.7243597,982,924733404,1148,0,1731130729,131
243546,111,132,108,65516,2461,3505,1731130730,788,680,574,1481,0,970,30.3863508,97.7243596,981,24733380,1146,0,1731130730,131
243559,112,132,108,65516,2461,3504,1731130730,781,670,575,1480,0,950,30.3863508,97.7243595,981,174733344,1147,0,1731130730,131
243559,113,132,108,65516,2461,3504,1731130730,787,677,574,1475,0,974,30.3863508,97.7243595,982,174733344,1148,0,1731130730,131
243595,114,132,108,65516,2461,3504,1731130730,787,681,574,1479,0,951,30.3863508,97.7243594,982,324733307,1148,0,1731130730,131
243617,111,132,108,65516,2461,3504,1731130730,787,674,573,1472,0,975,30.3863508,97.7243594,980,424733283,1150,0,1731130730,131
243630,120,132,108,65516,2461,3505,1731130730,786,673,572,1481,0,975,30.3863507,97.7243593,981,624733235,1149,0,1731130730,131
243645,119,132,108,65516,2461,3505,1731130730,788,677,574,1479,0,959,30.3863507,97.7243593,981,724733211,1147,0,1731130730,131
243676,114,132,108,65516,2461,3504,1731130730,780,670,576,1471,0,974,30.3863506,97.7243593,981,824733187,1145,0,1731130730,131
243697,112,132,108,65516,2461,3504,1731130730,786,674,573,1483,0,951,30.3863506,97.7243592,980,924733163,1144,0,1731130730,131
243698,119,132,108,65516,2461,3504,1731130731,788,676,574,1480,0,975,30.3863507,97.7243591,981,24733139,1146,0,1731130731,131
243698,112,132,108,65516,2461,3504,1731130731,788,676,573,1477,0,962,30.3863507,97.7243591,982,24733139,1142,0,1731130731,131
243698,113,132,108,65516,2461,3504,1731130731,788,679,574,1489,0,977,30.3863507,97.724359,981,174733103,1145,0,1731130731,131
243703,114,132,108,65516,2461,3503,1731130731,788,677,574,1483,0,952,30.3863508,97.7243589,981,274733079,1144,0,1731130731,131
243696,111,132,108,65516,2461,3503,1731130731,786,675,573,1482,0,975,30.3863508,97.7243588,981,374733055,1144,0,1731130731,131
243681,120,132,108,65516,2461,3503,1731130731,786,676,574,1489,0,977,30.3863507,97.7243586,980,574733007,1147,0,1731130731,131
243683,114,132,108,65516,2461,3503,1731130731,787,677,573,1478,0,965,30.3863508,97.7243585,981,674732983,1146,0,1731130731,131
243691,114,132,108,65516,2461,3503,1731130731,785,675,572,1481,0,977,30.3863508,97.7243584,981,774732959,1144,0,1731130731,131
243683,121,132,108,65516,2461,3503,1731130731,786,674,573,1482,0,955,30.3863508,97.7243583,981,874732935,1147,0,1731130731,131
243670,114,132,108,65516,2461,3503,1731130731,789,683,576,1474,0,978,30.3863508,97.7243582,980,974732911,1145,0,1731130731,131
243670,121,132,108,65516,2461,3503,1731130731,786,674,572,1476,0,962,30.3863508,97.7243582,981,974732911,1146,0,1731130731,131
243666,110,132,108,65516,2461,3502,1731130732,787,677,574,1480,0,979,30.3863508,97.724358,981,124732875,1149,0,1731130732,131
243670,110,132,108,65516,2461,3502,1731130732,788,679,575,1477,0,964,30.3863509,97.724358,981,274732839,1147,0,1731130732,131
243677,115,132,108,65516,2461,3502,1731130732,785,674,573,1479,0,980,30.386351,97.7243578,980,374732815,1146,0,1731130732,131
243695,120,132,108,65516,2461,3502,1731130732,786,673,572,1476,0,980,30.386351,97.7243577,981,474732790,1147,0,1731130732,131
243702,110,132,108,65516,2461,3502,1731130732,789,680,574,1477,0,964,30.386351,97.7243577,980,574732766,1148,0,1731130732,131
243716,111,132,108,65516,2461,3502,1731130732,780,669,576,1471,0,980,30.3863511,97.7243576,980,674732742,1148,0,1731130732,131
243731,115,132,108,65516,2461,3502,1731130732,788,682,575,1483,0,957,30.3863512,97.7243575,982,774732718,1146,0,1731130732,131
243742,111,132,108,65516,2461,3502,1731130732,785,674,572,1481,0,982,30.3863512,97.7243574,982,874732694,1147,0,1731130732,131
243758,111,132,108,65516,2461,3502,1731130732,787,676,574,1480,0,965,30.3863512,97.7243573,981,974732670,1148,0,1731130732,131
243773,121,132,108,65516,2461,3501,1731130733,785,676,573,1479,0,982,30.3863513,97.7243572,981,124732634,1147,0,1731130733,131
243783,110,132,108,65516,2461,3501,1731130733,783,673,572,1486,0,983,30.3863513,97.7243571,982,224732610,1145,0,1731130733,131
243782,113,132,108,65516,2461,3501,1731130733,784,673,572,1480,0,974,30.3863513,97.724357,980,324732586,1147,0,1731130733,131
243795,114,132,108,65516,2461,3501,1731130733,785,677,574,1480,0,982,30.3863514,97.7243569,980,424732562,1150,0,1731130733,131
243796,110,132,108,65516,2461,3501,1731130733,784,673,572,1478,0,965,30.3863514,97.7243568,982,524732538,1149,0,1731130733,131
243813,114,132,108,65516,2461,3501,1731130733,789,678,574,1475,0,984,30.3863514,97.7243567,981,624732514,1148,0,1731130733,131
243819,110,132,108,65516,2461,3501,1731130733,783,674,573,1481,0,964,30.3863515,97.7243567,980,724732490,1147,0,1731130733,131
243832,113,132,108,65516,2461,3501,1731130733,785,676,573,1478,0,984,30.3863516,97.7243566,980,824732466,1145,0,1731130733,131
243841,116,132,108,65516,2461,3501,1731130733,783,673,573,1472,0,978,30.3863516,97.7243565,982,924732442,1147,0,1731130733,131
243858,110,132,108,65516,2461,3501,1731130734,778,669,576,1465,0,985,30.3863517,97.7243564,982,24732418,1144,0,1731130734,131
243871,112,132,108,65516,2461,3501,1731130734,785,675,573,1481,0,975,30.3863517,97.7243563,980,174732381,1143,0,1731130734,131
243875,115,132,108,65516,2461,3501,1731130734,784,676,573,1481,0,980,30.3863518,97.7243562,980,274732357,1142,0,1731130734,131
243874,111,132,108,65516,2461,3500,1731130734,784,676,573,1478,0,985,30.3863518,97.7243562,981,374732333,1143,0,1731130734,131
243871,110,132,108,65516,2461,3500,1731130734,786,674,572,1476,0,961,30.3863518,97.7243561,980,474732309,1145,0,1731130734,131
243866,114,132,108,65516,2461,3500,1731130734,784,674,572,1477,0,986,30.3863518,97.724356,979,574732285,1146,0,1731130734,131
243865,114,132,108,65516,2461,3500,1731130734,786,679,574,1478,0,968,30.3863519,97.7243559,981,674732262,1143,0,1731130734,131
243862,110,132,108,65516,2461,3500,1731130734,783,674,575,1477,0,963,30.3863519,97.7243557,979,774732238,1145,0,1731130734,131
243859,114,132,108,65516,2461,3500,1731130734,788,679,573,1481,0,983,30.3863519,97.7243556,981,874732214,1147,0,1731130734,131
243861,116,132,108,65516,2461,3499,1731130734,788,678,574,1479,0,988,30.386352,97.7243554,982,974732190,1147,0,1731130734,131
243860,111,132,108,65516,2461,3499,1731130735,786,678,573,1481,0,972,30.386352,97.7243553,981,124732154,1147,0,1731130735,131
243857,111,132,108,65516,2461,3499,1731130735,787,678,574,1482,0,975,30.3863521,97.7243552,981,224732130,1147,0,1731130735,131
243849,116,132,108,65516,2461,3499,1731130735,781,671,576,1473,0,987,30.386352,97.7243551,980,324732106,1149,0,1731130735,131
243841,111,132,108,65516,2461,3499,1731130735,787,677,574,1475,0,965,30.386352,97.724355,979,424732082,1148,0,1731130735,131
243847,114,132,108,65516,2461,3500,1731130735,784,674,573,1477,0,987,30.3863521,97.7243549,980,524732058,1150,0,1731130735,131
243848,115,132,108,65516,2461,3500,1731130735,784,673,574,1478,0,971,30.3863521,97.7243548,981,624732034,1147,0,1731130735,131
243856,114,132,108,65516,2461,3499,1731130735,782,673,573,1473,0,989,30.3863521,97.7243546,981,724732010,1151,0,1731130735,131
243859,111,132,108,65516,2461,3499,1731130735,785,674,572,1484,0,988,30.3863522,97.7243545,981,824731986,1150,0,1731130735,131
243859,113,132,108,65516,2461,3499,1731130735,782,673,572,1475,0,970,30.3863522,97.7243544,980,924731963,1150,0,1731130735,131
243846,115,132,108,65516,2461,3499,1731130736,783,675,572,1480,0,978,30.3863522,97.7243543,982,24731939,1151,0,1731130736,131
243841,116,132,108,65516,2461,3498,1731130736,786,676,573,1477,0,974,30.3863522,97.7243542,981,174731903,1149,0,1731130736,131
243847,111,132,108,65516,2461,3498,1731130736,785,677,573,1478,0,990,30.3863523,97.7243542,981,274731879,1148,0,1731130736,131
243854,116,132,108,65516,2461,3498,1731130736,781,673,574,1471,0,965,30.3863523,97.7243541,980,374731854,1148,0,1731130736,131
243875,116,132,108,65516,2461,3498,1731130736,784,674,572,1479,0,988,30.3863524,97.724354,981,474731830,1145,0,1731130736,131
243889,113,132,108,65516,2461,3498,1731130736,782,672,573,1475,0,973,30.3863525,97.7243539,980,574731806,1143,0,1731130736,131
243905,116,132,108,65516,2461,3498,1731130736,782,673,572,1475,0,982,30.3863526,97.7243538,981,674731782,1145,0,1731130736,131
243918,115,132,108,65516,2461,3498,1731130736,784,675,573,1479,0,991,30.3863527,97.7243537,980,774731758,1146,0,1731130736,131
243933,117,132,108,65516,2461,3498,1731130736,792,685,575,1479,0,967,30.3863528,97.7243536,982,874731734,1144,0,1731130736,131
243948,113,132,108,65516,2461,3498,1731130736,783,674,572,1477,0,987,30.3863528,97.7243534,980,974731710,1148,0,1731130736,131
243967,118,132,108,65516,2461,3498,1731130737,784,675,573,1480,0,973,30.3863529,97.7243533,981,124731674,1145,0,1731130737,131
243967,116,132,108,65516,2461,3497,1731130737,782,673,571,1486,0,990,30.386353,97.7243532,981,224731650,1145,0,1731130737,131
243979,110,132,108,65516,2461,3497,1731130737,785,679,573,1483,0,986,30.386353,97.7243531,981,374731614,1147,0,1731130737,131
243979,111,132,108,65516,2461,3497,1731130737,783,675,573,1482,0,992,30.386353,97.7243531,981,374731614,1148,0,1731130737,131
243990,115,132,108,65516,2461,3497,1731130737,784,674,572,1478,0,981,30.3863531,97.724353,981,474731590,1146,0,1731130737,131
244023,113,132,108,65516,2461,3497,1731130737,782,673,575,1474,0,983,30.3863533,97.7243528,980,674731542,1145,0,1731130737,131
244029,116,132,108,65516,2461,3497,1731130737,785,676,573,1482,0,993,30.3863534,97.7243527,981,774731518,1146,0,1731130737,131
244049,117,132,108,65516,2461,3497,1731130737,781,673,573,1472,0,968,30.3863535,97.7243525,980,874731494,1146,0,1731130737,131
244069,117,132,108,65516,2461,3497,1731130737,785,672,571,1476,0,990,30.3863536,97.7243524,982,974731470,1144,0,1731130737,131
244069,119,132,108,65516,2461,3497,1731130737,786,676,573,1477,0,972,30.3863536,97.7243524,982,974731470,1146,0,1731130737,131
244083,118,132,108,65516,2461,3497,1731130738,775,671,572,1471,0,994,30.3863537,97.7243523,981,124731434,1146,0,1731130738,131
244101,117,132,108,65516,2461,3497,1731130738,780,670,576,1471,0,970,30.3863538,97.7243521,981,274731398,1145,0,1731130738,131
244108,118,132,108,65516,2461,3496,1731130738,784,675,573,1480,0,992,30.3863538,97.724352,981,374731374,1146,0,1731130738,131
244124,111,132,108,65516,2461,3496,1731130738,784,674,574,1478,0,979,30.3863539,97.7243519,981,474731350,1146,0,1731130738,130
244146,118,132,108,65516,2461,3496,1731130738,784,675,573,1479,0,982,30.386354,97.7243518,981,574731326,1145,0,1731130738,131
244163,119,132,108,65516,2461,3496,1731130738,783,674,572,1475,0,995,30.3863541,97.7243517,982,674731303,1146,0,1731130738,130
244185,111,132,108,65516,2461,3496,1731130738,785,674,573,1474,0,970,30.3863541,97.7243516,981,774731279,1145,0,1731130738,131
244198,117,132,108,65516,2461,3496,1731130738,786,678,573,1478,0,994,30.3863542,97.7243514,980,874731254,1146,0,1731130738,131
244220,118,132,108,65516,2461,3496,1731130738,785,675,572,1478,0,971,30.3863543,97.7243513,981,974731230,1147,0,1731130738,131
244234,117,132,108,65516,2461,3496,1731130739,784,675,572,1486,0,995,30.3863544,97.7243512,981,124731195,1150,0,1731130739,131
244250,117,132,108,65516,2461,3496,1731130739,781,671,573,1471,0,972,30.3863544,97.724351,980,224731171,1149,0,1731130739,131
244263,112,132,108,65516,2461,3495,1731130739,783,673,573,1481,0,995,30.3863545,97.7243509,981,324731147,1149,0,1731130739,130
244277,111,132,108,65516,2461,3495,1731130739,784,672,571,1477,0,990,30.3863546,97.7243508,981,424731123,1146,0,1731130739,131
244294,109,132,108,65516,2461,3495,1731130739,782,671,576,1465,0,981,30.3863547,97.7243507,981,524731099,1147,0,1731130739,131
244306,113,132,108,65516,2461,3495,1731130739,785,677,573,1484,0,996,30.3863547,97.7243506,980,624731075,1151,0,1731130739,131
244320,119,132,108,65516,2461,3495,1731130739,785,674,573,1479,0,972,30.3863547,97.7243506,982,724731051,1150,0,1731130739,130
244329,111,132,108,65516,2461,3495,1731130739,781,674,572,1485,0,993,30.3863548,97.7243505,980,824731027,1148,0,1731130739,130
244334,120,132,108,65516,2461,3495,1731130739,774,666,574,1471,0,977,30.3863548,97.7243505,980,924731003,1144,0,1731130739,130
244351,115,132,108,65516,2461,3495,1731130740,783,677,573,1477,0,988,30.3863549,97.7243503,981,24730979,1144,0,1731130740,130
244358,114,132,108,65516,2461,3495,1731130740,785,680,574,1479,0,974,30.3863549,97.7243503,981,174730943,1143,0,1731130740,130
244358,113,132,108,65516,2461,3495,1731130740,783,676,573,1483,0,997,30.3863549,97.7243503,980,174730943,1144,0,1731130740,130
244371,121,132,108,65516,2461,3495,1731130740,783,675,572,1480,0,987,30.386355,97.7243502,981,324730907,1145,0,1731130740,130
244380,115,132,108,65516,2461,3495,1731130740,781,672,572,1472,0,978,30.3863551,97.7243501,980,474730871,1145,0,1731130740,130
244400,114,132,108,65516,2461,3495,1731130740,781,672,572,1471,0,997,30.3863552,97.7243501,982,574730848,1147,0,1731130740,130
244411,115,132,108,65516,2461,3495,1731130740,783,674,573,1470,0,974,30.3863552,97.72435,980,674730824,1146,0,1731130740,130
